id,natural_cidade_campus,qtd_periodos_cursados,genero,cor
12940,N,7,F,Preta
12943,N,4,M,Preta
12944,N,9,M,Preta
12945,S,3,M,Preta
12949,S,11,F,Preta
12953,S,1,M,Branca
12956,N,9,F,Preta
12958,N,7,F,Preta
12959,N,1,F,Preta
12960,N,2,F,Preta
12963,N,4,M,Preta
12969,N,7,M,Preta
12970,S,3,M,Preta
12971,S,2,M,Preta
12973,N,7,F,Preta
12975,N,1,M,Preta
12979,S,5,M,Preta
12984,S,7,M,Preta
12986,N,1,M,Preta
12990,N,1,M,Preta
12992,N,1,F,Preta
13001,N,3,M,Preta
13002,N,2,M,Preta
13003,S,9,M,Preta
13004,S,1,M,Preta
13005,N,7,M,Preta
13009,N,1,M,Preta
13011,S,8,M,Preta
13017,S,2,F,Preta
13021,N,9,M,Preta
13025,N,11,M,Preta
13027,N,1,M,Preta
13030,N,3,F,Preta
13038,S,6,M,Preta
13040,N,1,M,Preta
13041,N,1,M,Preta
13046,S,1,M,Preta
13047,N,1,M,Preta
13048,N,2,M,Branca
13051,S,1,F,Preta
13052,N,1,F,Preta
13053,N,3,F,Preta
13054,S,11,M,Preta
13055,S,2,M,Preta
13056,N,2,M,Preta
13059,N,1,M,Preta
13060,S,7,M,Preta
13061,N,7,M,Preta
13062,S,1,M,Preta
13063,N,1,M,Parda
13064,N,1,M,Preta
13066,N,1,M,Preta
13068,S,1,M,Preta
13074,N,2,M,Branca
13076,S,1,F,Preta
13081,N,9,M,Preta
13082,S,1,F,Preta
13087,S,6,F,Preta
13088,N,5,F,Preta
13089,S,3,F,Preta
13090,S,9,F,Preta
13092,S,5,F,Preta
13093,N,5,F,Preta
13094,S,1,F,Preta
13098,N,1,M,Preta
13099,N,1,M,Preta
13101,S,4,F,Preta
13102,N,5,F,Preta
13105,S,1,F,Preta
13107,S,5,F,Preta
13108,N,2,F,Preta
13109,N,3,F,Preta
13111,N,3,M,Preta
13116,N,9,M,Preta
13117,N,9,M,Preta
13119,N,1,M,Preta
13121,N,7,M,Preta
13123,N,7,M,Preta
13131,S,1,M,Preta
13132,S,4,M,Preta
13135,S,3,F,Preta
13137,N,3,F,Preta
13138,N,2,F,Preta
13140,S,1,F,Preta
13141,N,1,F,Preta
13144,N,3,F,Preta
13146,N,5,F,Preta
13147,N,1,F,Preta
13149,S,8,F,Preta
13154,S,2,M,Preta
13155,N,2,M,Preta
13156,N,1,M,Preta
13157,N,3,M,Preta
13160,S,7,F,Preta
13161,N,1,F,Preta
13172,N,2,F,Preta
13178,N,2,M,Preta
13179,S,2,M,Preta
13180,S,1,M,Preta
13183,N,1,M,Preta
13184,S,1,M,Preta
13186,N,6,M,Preta
13187,N,4,M,Preta
13189,N,9,M,Preta
13191,S,1,M,Preta
13194,N,3,M,Branca
13202,N,3,M,Preta
13205,S,1,M,Preta
13210,S,10,F,Preta
13212,N,3,M,Preta
13213,S,3,M,Preta
13214,S,9,F,Preta
13215,N,5,M,Preta
13217,N,1,M,Preta
13218,N,1,F,Preta
13219,S,3,F,Preta
13222,N,3,M,Branca
13223,S,3,F,Preta
13226,N,6,M,Preta
13227,N,10,F,Preta
13231,N,1,F,Preta
13232,N,2,F,Branca
13237,N,7,M,Preta
13238,N,1,M,Preta
13239,S,10,M,Preta
13242,N,8,M,Preta
13243,N,5,F,Preta
13246,S,3,M,Preta
13252,S,2,M,Preta
13254,N,1,M,Preta
13257,S,9,M,Preta
13259,S,9,M,Preta
13260,N,7,F,Preta
13262,N,1,F,Preta
13263,S,11,M,Preta
13264,S,4,M,Preta
13265,N,4,F,Parda
13268,S,3,F,Parda
13269,S,1,F,Preta
13270,S,1,F,Preta
13271,N,1,M,Parda
13273,S,1,F,Branca
13274,S,1,F,Parda
13277,S,3,M,Branca
13278,S,1,M,Parda
13279,N,3,M,Parda
13280,S,4,M,Preta
13282,S,3,F,Preta
13283,S,3,M,Preta
13284,S,3,F,Preta
13286,S,4,F,Branca
13287,N,4,F,Parda
13288,S,5,F,Amarela
13289,N,1,F,Branca
13290,S,4,F,Parda
13291,N,5,M,Branca
13292,N,1,F,Branca
13293,S,4,F,Parda
13294,S,3,M,Branca
13295,N,6,M,Branca
13297,N,1,M,Preta
13298,S,5,M,Branca
13299,N,5,F,Preta
13302,N,3,F,Branca
13303,S,3,F,Parda
13304,N,2,F,Parda
13305,S,5,M,Preta
13306,S,1,M,Preta
13307,N,3,F,Branca
13310,S,3,F,Branca
13312,S,7,M,Parda
13313,S,3,M,Branca
13314,S,4,F,Parda
13315,S,4,M,Branca
13316,S,3,M,Parda
13317,S,5,M,Preta
13318,N,3,M,Preta
13319,S,1,F,Preta
13320,S,4,F,Preta
13321,N,4,F,Branca
13322,S,1,M,Branca
13324,S,5,F,Branca
13325,S,3,M,Preta
13326,S,5,F,Parda
13327,S,3,M,Preta
13328,S,3,M,Branca
13329,S,5,M,Parda
13330,N,1,F,Parda
13331,S,3,F,Parda
13332,N,3,F,Preta
13333,S,4,F,Parda
13334,S,2,F,Parda
13335,S,6,F,Preta
13336,N,4,M,Amarela
13337,S,3,M,Preta
13338,N,3,M,Parda
13339,N,2,M,Branca
13341,S,3,F,Preta
13342,S,4,M,Branca
13343,N,6,M,Branca
13344,S,2,F,Parda
13345,S,3,F,Branca
13346,N,3,M,Parda
13347,S,1,M,Preta
13348,S,3,M,Parda
13349,S,3,F,Branca
13350,N,4,F,Parda
13351,N,4,F,Preta
13352,N,1,F,Branca
13355,S,3,F,Parda
13356,S,4,M,Branca
13357,S,3,M,Parda
13358,S,3,M,Parda
13360,S,5,M,Preta
13361,S,3,F,Parda
13362,N,3,M,Preta
13363,N,3,M,Branca
13365,S,5,M,Preta
13366,S,3,M,Parda
13367,S,3,M,Preta
13368,S,1,M,Branca
13369,S,3,F,Parda
13370,S,3,F,Parda
13371,S,5,F,Branca
13373,S,5,M,Preta
13375,S,5,F,Preta
13376,N,3,F,Preta
13377,S,6,M,Branca
13378,S,4,M,Preta
13380,N,3,M,Parda
13381,N,2,F,Parda
13385,N,3,F,Branca
13387,N,1,M,Parda
13388,N,4,F,Branca
13393,N,5,M,Preta
13395,N,6,F,Parda
13397,N,4,M,Parda
13398,N,1,M,Parda
13399,N,9,M,Preta
13403,N,1,M,Preta
13404,N,1,M,Preta
13410,N,3,M,Preta
13411,N,1,M,Preta
13413,S,4,M,Branca
13414,N,1,M,Parda
13415,N,1,M,Parda
13418,N,1,M,Parda
13420,N,4,M,Preta
13423,N,9,F,Parda
13424,S,1,M,Preta
13427,S,4,F,Parda
13428,S,4,F,Parda
13430,N,10,F,Parda
13431,N,1,F,Parda
13434,N,7,M,Preta
13436,N,3,M,Preta
13439,N,2,M,Branca
13440,N,1,M,Branca
13447,N,8,M,Branca
13449,N,2,M,Parda
13450,N,1,M,Parda
13454,N,6,F,Preta
13455,N,9,M,Branca
13457,N,1,F,Parda
13458,N,1,F,Parda
13459,N,4,F,Preta
13463,S,1,M,Parda
13464,N,3,F,Preta
13465,N,8,M,Preta
13467,N,2,M,Parda
13478,N,5,F,Parda
13479,N,9,F,Parda
13480,N,1,F,Parda
13481,S,7,F,Parda
13487,N,9,F,Preta
13488,N,5,M,Preta
13492,N,8,M,Branca
13496,S,3,M,Parda
13498,N,7,F,Parda
13501,N,1,M,Parda
13503,N,8,F,Preta
13507,N,2,F,Parda
13509,N,1,F,Parda
13510,N,8,M,Branca
13511,N,1,M,Branca
13512,N,2,M,Parda
13515,N,1,M,Parda
13516,N,2,F,Branca
13519,N,3,M,Parda
13520,N,2,M,Parda
13525,S,1,M,Branca
13528,N,9,F,Preta
13532,N,11,F,Preta
13536,N,2,M,Parda
13540,N,1,F,Parda
13544,N,1,F,Preta
13545,N,1,M,Parda
13546,N,2,M,Branca
13547,N,1,M,Branca
13550,N,4,M,Preta
13551,N,1,M,Preta
13554,N,8,F,Preta
13555,N,1,F,Preta
13556,N,9,M,Parda
13557,N,1,M,Parda
13564,N,5,M,Branca
13569,N,1,F,Parda
13571,S,7,F,Amarela
13572,N,1,F,Branca
13573,N,8,M,Parda
13574,S,1,F,Preta
13581,N,2,M,Preta
13582,N,1,M,Preta
13585,N,1,F,Preta
13588,N,1,F,Branca
13590,N,1,F,Parda
13594,N,2,F,Preta
13595,N,1,F,Parda
13596,N,1,F,Preta
13597,N,5,M,Branca
13598,N,1,M,Preta
13601,N,2,F,Parda
13603,N,1,F,Preta
13604,S,7,F,Preta
13606,S,4,F,Preta
13608,N,11,F,Parda
13611,S,6,F,Branca
13614,N,1,F,Parda
13615,N,3,F,Preta
13616,N,2,F,Parda
13617,N,2,F,Parda
13618,N,3,F,Parda
13624,N,4,F,Preta
13625,N,8,F,Parda
13627,N,1,F,Parda
13628,N,1,F,Preta
13629,N,4,F,Preta
13631,N,1,F,Parda
13633,N,2,F,Parda
13634,N,8,F,Preta
13636,N,6,F,Parda
13640,N,1,M,Parda
13641,N,4,M,Parda
13642,N,1,M,Branca
13643,N,8,M,Preta
13644,N,1,M,Branca
13645,N,2,M,Branca
13647,N,1,M,Parda
13648,N,5,M,Preta
13649,N,2,F,Parda
13650,N,1,F,Parda
13651,N,1,F,Preta
13654,N,1,M,Preta
13656,N,1,F,Parda
13661,N,8,F,Parda
13662,N,2,M,Preta
13663,N,5,M,Parda
13664,N,8,M,Branca
13665,N,8,M,Preta
13666,N,6,F,Parda
13671,N,1,F,Parda
13672,N,4,F,Branca
13673,N,1,F,Parda
13674,N,1,F,Branca
13675,N,8,F,Parda
13676,N,2,F,Amarela
13679,N,1,F,Branca
13681,N,2,F,Preta
13682,N,1,M,Parda
13683,N,1,F,Parda
13684,N,1,F,Branca
13688,S,1,F,Preta
13690,N,7,F,Branca
13692,N,1,F,Parda
13695,N,1,M,Parda
13697,N,3,M,Preta
13700,N,1,F,Parda
13701,N,2,F,Preta
13702,N,6,F,Branca
13705,N,1,F,Parda
13706,N,5,F,Parda
13707,N,1,F,Preta
13708,N,1,F,Parda
13711,N,1,M,Preta
13713,N,1,M,Branca
13714,S,2,M,Branca
13715,N,1,M,Branca
13716,N,1,M,Parda
13718,N,2,F,Preta
13721,N,3,F,Amarela
13726,N,1,M,Preta
13730,N,8,F,Preta
13734,N,8,F,Preta
13735,N,6,F,Parda
13739,N,1,M,Preta
13740,S,7,M,Parda
13741,N,5,M,Parda
13743,N,3,F,Preta
13747,N,5,F,Preta
13749,N,1,M,Preta
13754,S,1,F,Parda
13755,S,7,F,Parda
13757,N,2,F,Parda
13761,N,6,F,Branca
13766,N,1,M,Branca
13767,N,1,M,Parda
13768,N,9,M,Preta
13769,N,8,F,Preta
13773,N,8,F,Branca
13776,N,1,F,Parda
13781,N,1,M,Branca
13782,N,4,M,Preta
13785,N,1,F,Branca
13788,N,3,F,Preta
13791,N,1,F,Preta
13795,N,4,F,Parda
13797,N,1,M,Parda
13799,N,8,M,Branca
13801,N,1,M,Parda
13803,N,1,M,Preta
13805,N,4,M,Preta
13808,N,1,M,Preta
13809,N,1,F,Parda
13811,N,1,F,Parda
13812,N,1,M,Branca
13815,N,2,M,Branca
13816,N,1,M,Preta
13822,N,2,M,Branca
13823,N,2,F,Preta
13829,N,5,F,Preta
13830,N,1,F,Parda
13832,N,5,F,Parda
13833,N,2,M,Branca
13834,N,1,M,Preta
13835,N,1,M,Branca
13837,N,8,F,Preta
13841,N,1,F,Parda
13842,N,8,F,Branca
13843,N,8,M,Parda
13844,N,1,M,Parda
13845,N,1,M,Preta
13846,N,3,M,Branca
13848,N,2,M,Branca
13851,N,1,F,Branca
13852,N,8,M,Branca
13854,N,2,M,Parda
13857,S,1,M,Parda
13858,N,5,M,Preta
13859,N,1,F,Parda
13860,N,1,M,Parda
13864,N,1,M,Parda
13868,S,1,F,Parda
13874,N,1,F,Parda
13885,N,8,F,Preta
13887,N,1,F,Branca
13888,N,2,M,Branca
13889,N,1,M,Preta
13894,N,1,M,Preta
13895,N,2,M,Branca
13896,N,6,M,Parda
13898,N,5,M,Branca
13899,N,8,M,Preta
13903,N,8,M,Branca
13906,S,1,F,Branca
13907,N,1,F,Branca
13908,N,1,F,Preta
13909,S,1,F,Branca
13910,N,1,F,Parda
13911,N,3,F,Preta
13912,N,1,F,Parda
13923,N,4,M,Preta
13935,N,1,M,Preta
13937,N,1,M,Parda
13941,N,1,M,Branca
13944,N,6,M,Parda
13945,N,1,M,Preta
13947,N,7,M,Preta
13950,S,1,M,Branca
13952,N,1,M,Preta
13955,N,1,F,Parda
13958,N,7,M,Parda
13959,N,4,M,Branca
13960,N,1,F,Preta
13961,N,1,M,Parda
13962,N,2,F,Parda
13964,N,1,M,Parda
13967,N,1,M,Parda
13969,N,1,M,Amarela
13972,S,2,F,Branca
13973,N,2,F,Parda
13975,N,1,F,Preta
13977,N,1,M,Preta
13979,N,1,F,Branca
13982,S,1,F,Branca
13984,S,2,F,Preta
13985,N,1,F,Preta
13986,N,2,F,Preta
13988,N,5,M,Parda
13989,S,4,M,Branca
13994,N,1,F,Branca
13996,S,2,F,Parda
13997,N,3,F,Branca
13998,N,2,M,Preta
14000,N,1,F,Preta
14001,N,8,F,Amarela
14002,S,1,F,Preta
14008,N,1,F,Parda
14010,S,10,F,Preta
14016,N,2,F,Parda
14020,N,1,F,Parda
14022,S,5,F,Branca
14026,N,1,F,Preta
14029,N,1,M,Preta
14030,N,8,M,Preta
14032,N,1,M,Branca
14033,N,9,M,Preta
14034,S,1,M,Parda
14036,N,1,M,Preta
14038,N,2,M,Preta
14039,N,1,M,Parda
14040,S,1,M,Parda
14041,N,7,M,Parda
14044,N,1,M,Preta
14046,N,10,M,Preta
14047,S,1,F,Preta
14048,N,5,M,Preta
14050,N,5,M,Parda
14052,N,1,M,Parda
14053,N,1,M,Parda
14054,N,1,M,Parda
14055,N,2,M,Parda
14057,N,1,M,Preta
14058,N,7,F,Parda
14059,N,7,F,Preta
14061,S,1,F,Parda
14062,N,11,F,Branca
14069,S,2,F,Parda
14070,N,1,F,Branca
14071,S,2,F,Branca
14074,S,1,F,Parda
14077,S,8,M,Parda
14078,S,1,F,Parda
14082,S,1,F,Parda
14084,N,2,F,Parda
14086,N,2,F,Branca
14087,N,1,M,Parda
14088,S,3,F,Branca
14090,N,10,F,Branca
14091,N,1,F,Parda
14092,S,6,F,Parda
14099,N,10,F,Preta
14101,N,8,F,Parda
14103,N,1,F,Parda
14106,N,2,M,Preta
14108,N,4,F,Preta
14110,N,3,F,Preta
14113,N,9,F,Preta
14115,N,1,F,Parda
14116,N,1,F,Branca
14117,N,4,F,Preta
14121,N,5,M,Preta
14122,N,1,M,Parda
14123,N,2,M,Preta
14124,N,2,M,Parda
14127,N,8,M,Parda
14128,N,2,M,Parda
14129,N,4,M,Preta
14131,S,2,M,Parda
14132,N,8,M,Parda
14134,N,10,M,Preta
14135,N,2,F,Branca
14138,N,5,F,Preta
14139,S,1,F,Preta
14141,N,4,F,Branca
14142,N,11,F,Branca
14143,N,3,F,Preta
14144,N,5,M,Parda
14148,N,1,F,Preta
14151,N,1,M,Parda
14159,N,1,M,Branca
14160,N,5,M,Branca
14161,N,6,M,Parda
14162,N,11,M,Parda
14163,N,1,M,Preta
14165,S,8,M,Parda
14167,N,2,M,Branca
14169,S,5,M,Preta
14171,N,1,M,Branca
14181,N,8,M,Branca
14182,N,5,M,Parda
14183,N,2,M,Parda
14184,N,5,M,Parda
14185,S,1,M,Parda
14186,N,9,M,Preta
14187,N,8,M,Preta
14191,N,3,M,Preta
14195,N,5,M,Preta
14197,N,5,F,Parda
14200,N,1,F,Parda
14201,S,2,F,Preta
14203,N,1,F,Branca
14207,N,3,F,Branca
14211,N,7,M,Parda
14213,N,5,M,Preta
14214,N,2,M,Branca
14215,N,10,M,Parda
14217,S,10,M,Parda
14221,N,1,F,Preta
14222,N,1,M,Branca
14224,N,2,M,Preta
14226,N,7,M,Parda
14232,N,2,F,Branca
14234,N,4,F,Preta
14236,N,2,F,Preta
14238,N,5,F,Preta
14240,N,2,F,Parda
14241,N,5,F,Parda
14243,N,1,F,Preta
14246,N,1,F,Branca
14250,N,4,F,Parda
14252,N,2,F,Parda
14257,N,9,F,Amarela
14258,N,1,F,Preta
14260,N,1,F,Parda
14262,N,6,M,Parda
14265,N,1,F,Parda
14268,N,1,M,Parda
14270,N,1,M,Branca
14271,N,2,M,Parda
14273,N,1,M,Amarela
14276,S,1,M,Parda
14278,N,1,M,Branca
14279,N,1,M,Branca
14280,N,10,M,Parda
14282,N,1,M,Parda
14290,N,1,F,Parda
14292,N,1,F,Parda
14304,N,1,F,Parda
14305,S,1,F,Branca
14310,N,8,F,Preta
14311,N,1,F,Parda
14312,N,1,F,Parda
14314,S,8,F,Parda
14315,S,4,F,Preta
14316,N,4,F,Preta
14320,N,1,F,Parda
14321,N,1,M,Parda
14322,S,5,M,Branca
14323,N,1,F,Parda
14324,N,1,F,Preta
14328,N,1,F,Preta
14330,N,3,F,Parda
14333,N,1,F,Parda
14337,N,4,M,Parda
14338,N,1,M,Preta
14341,N,1,F,Parda
14342,N,10,M,Parda
14343,N,3,M,Preta
14344,N,6,M,Branca
14351,S,8,F,Branca
14353,N,2,M,Branca
14356,N,1,M,Branca
14357,N,1,M,Branca
14358,N,1,M,Indígena
14359,N,8,M,Parda
14362,N,6,F,Preta
14363,N,1,F,Preta
14364,N,8,F,Parda
14365,S,5,F,Parda
14366,N,5,F,Parda
14368,N,1,F,Parda
14369,N,1,F,Parda
14370,N,5,M,Parda
14373,N,1,M,Parda
14374,N,1,F,Branca
14377,S,1,F,Preta
14378,N,1,F,Preta
14379,N,4,F,Preta
14381,N,2,F,Branca
14383,S,6,F,Parda
14384,N,2,F,Branca
14389,N,5,M,Branca
14392,N,2,M,Parda
14395,N,6,F,Parda
14397,N,1,M,Parda
14398,N,4,M,Branca
14399,N,1,M,Preta
14405,N,7,M,Preta
14409,N,6,M,Preta
14410,N,8,M,Parda
14411,N,2,M,Preta
14412,N,4,M,Preta
14414,N,4,M,Parda
14416,N,4,M,Parda
14424,N,10,F,Branca
14425,N,8,F,Parda
14431,N,1,M,Branca
14433,S,6,F,Branca
14437,N,1,M,Parda
14438,S,1,M,Branca
14439,N,1,M,Branca
14440,N,2,M,Parda
14444,N,1,F,Branca
14447,N,10,F,Parda
14448,N,2,F,Parda
14449,S,1,F,Parda
14450,N,3,F,Branca
14454,N,6,M,Branca
14457,N,1,F,Parda
14458,N,5,F,Branca
14461,N,1,F,Branca
14462,N,4,F,Preta
14464,S,1,F,Parda
14465,N,1,M,Parda
14467,S,8,F,Preta
14469,N,2,F,Preta
14471,N,10,F,Branca
14472,N,2,F,Parda
14473,N,1,F,Preta
14475,N,2,F,Parda
14476,N,1,F,Parda
14477,S,8,F,Parda
14478,N,1,F,Parda
14489,N,1,F,Branca
14495,N,5,F,Branca
14497,N,2,F,Preta
14499,N,1,F,Parda
14502,N,1,F,Preta
14504,N,2,M,Branca
14505,N,1,F,Parda
14507,S,8,F,Preta
14508,N,1,F,Branca
14510,S,5,F,Parda
14511,S,5,F,Parda
14512,N,3,F,Branca
14514,N,1,M,Parda
14515,N,2,F,Parda
14518,N,1,F,Preta
14519,S,8,F,Preta
14521,N,7,F,Parda
14524,N,1,M,Branca
14527,N,5,M,Branca
14529,S,1,M,Parda
14533,N,1,M,Branca
14535,N,1,M,Parda
14537,N,1,M,Preta
14540,N,1,F,Preta
14541,N,8,M,Parda
14542,N,8,M,Parda
14543,N,3,F,Preta
14545,N,1,F,Preta
14546,N,6,F,Preta
14547,N,3,M,Preta
14548,N,2,M,Amarela
14556,N,1,M,Branca
14557,S,3,M,Parda
14558,N,1,M,Preta
14559,N,1,M,Parda
14560,N,1,M,Branca
14565,N,8,M,Branca
14566,N,7,M,Branca
14569,N,1,M,Branca
14570,N,1,M,Branca
14572,N,2,F,Parda
14573,N,1,F,Parda
14575,N,5,F,Parda
14579,N,7,M,Preta
14585,N,1,M,Preta
14586,N,7,M,Preta
14591,N,10,M,Preta
14593,N,1,M,Branca
14596,N,8,M,Preta
14611,S,7,M,Parda
14612,S,3,M,Parda
14615,N,2,M,Parda
14618,S,1,M,Preta
14620,N,1,M,Preta
14622,N,1,M,Branca
14623,N,5,M,Preta
14625,S,2,M,Parda
14626,S,4,M,Parda
14627,N,3,M,Preta
14628,N,2,M,Preta
14630,N,3,M,Preta
14631,N,2,M,Preta
14632,N,4,M,Preta
14633,N,2,M,Preta
14634,N,3,M,Preta
14635,N,2,M,Preta
14637,S,2,F,Preta
14642,N,1,M,Preta
14643,N,2,M,Preta
14646,S,2,F,Parda
14647,S,5,F,Parda
14648,S,2,F,Parda
14650,N,3,M,Preta
14651,N,6,M,Preta
14652,N,1,F,Parda
14653,N,7,F,Parda
14654,N,7,M,Parda
14655,N,5,M,Preta
14657,N,4,F,Preta
14659,N,1,M,Preta
14660,N,1,M,Preta
14662,N,2,M,Preta
14664,S,8,M,Parda
14665,S,8,M,Parda
14666,N,4,M,Parda
14667,N,1,M,Parda
14668,N,2,M,Parda
14669,N,2,M,Preta
14673,N,3,M,Branca
14674,S,8,F,Preta
14675,S,2,F,Preta
14676,N,4,F,Parda
14677,N,7,M,Branca
14680,N,2,M,Parda
14681,N,1,M,Branca
14682,N,1,M,Branca
14686,N,1,M,Branca
14687,N,5,M,Branca
14688,N,8,M,Parda
14690,N,2,M,Preta
14692,N,3,M,Preta
14693,S,2,M,Parda
14694,S,5,M,Parda
14695,N,2,M,Parda
14698,N,4,F,Parda
14700,S,6,F,Preta
14701,S,1,F,Preta
14705,S,2,F,Parda
14709,N,5,M,Parda
14710,N,2,M,Preta
14711,S,5,M,Preta
14712,S,2,M,Preta
14714,N,2,M,Branca
14718,N,6,M,Preta
14719,N,1,M,Parda
14721,N,3,M,Branca
14723,N,3,M,Preta
14728,S,1,F,Parda
14729,S,1,F,Parda
14730,N,1,M,Preta
14731,N,2,M,Branca
14732,N,6,M,Branca
14733,N,9,M,Parda
14736,S,3,M,Preta
14737,N,2,M,Parda
14738,N,1,M,Parda
14745,N,1,M,Preta
14746,S,6,M,Parda
14747,S,2,F,Parda
14748,N,6,M,Indígena
14751,N,5,M,Parda
14752,N,8,M,Parda
14753,N,7,M,Parda
14755,N,2,M,Preta
14758,N,6,M,Parda
14762,N,8,F,Parda
14765,S,9,F,Parda
14767,N,7,F,Preta
14770,S,5,F,Branca
14771,N,1,F,Preta
14772,N,7,F,Amarela
14773,S,2,F,Preta
14774,N,2,F,Preta
14775,N,2,F,Preta
14776,N,8,F,Parda
14777,S,8,F,Parda
14778,S,1,F,Preta
14779,N,5,F,Parda
14780,N,3,F,Parda
14781,N,2,F,Parda
14784,N,4,F,Preta
14785,N,5,F,Preta
14787,N,2,M,Branca
14790,N,7,M,Parda
14791,N,2,M,Parda
14797,N,6,M,Parda
14798,N,1,M,Parda
14800,N,3,F,Parda
14801,N,4,F,Branca
14803,S,4,M,Parda
14804,S,2,F,Preta
14805,N,1,F,Preta
14806,N,1,F,Preta
14808,N,2,M,Branca
14809,N,1,M,Parda
14811,N,3,M,Branca
14812,N,4,F,Parda
14813,N,6,F,Preta
14814,N,1,M,Preta
14816,N,4,M,Branca
14817,S,5,M,Preta
14818,N,2,M,Preta
14820,N,8,M,Parda
14821,N,4,M,Branca
14822,S,8,M,Parda
14823,N,8,M,Parda
14824,N,3,M,Parda
14825,N,2,M,Branca
14826,N,2,M,Preta
14827,N,1,M,Preta
14828,S,1,M,Preta
14830,N,2,M,Branca
14832,S,3,F,Preta
14833,N,5,F,Preta
14834,S,5,F,Parda
14836,N,1,F,Parda
14838,N,2,F,Branca
14839,N,8,F,Parda
14840,N,4,F,Branca
14841,S,4,F,Branca
14842,N,2,F,Preta
14845,N,4,M,Branca
14846,N,4,F,Parda
14848,S,2,F,Amarela
14849,S,2,M,Preta
14852,N,3,M,Parda
14854,N,1,F,Preta
14857,S,6,F,Preta
14859,S,6,M,Preta
14860,N,6,M,Branca
14861,S,4,M,Parda
14862,N,1,M,Parda
14864,N,2,M,Preta
14865,N,7,M,Branca
14868,S,8,M,Parda
14869,N,6,M,Parda
14871,N,2,M,Preta
14872,N,1,M,Preta
14873,S,8,M,Parda
14874,N,5,M,Preta
14875,S,2,M,Preta
14876,N,2,M,Parda
14877,N,8,M,Branca
14878,N,1,F,Amarela
14882,S,6,F,Branca
14885,N,6,M,Preta
14888,N,1,M,Preta
14889,N,3,M,Branca
14891,N,2,M,Preta
14892,N,4,F,Parda
14895,N,4,F,Parda
14896,N,6,F,Preta
14897,S,2,M,Preta
14898,N,2,M,Preta
14900,S,1,M,Preta
14905,N,1,M,Preta
14907,S,3,F,Preta
14908,N,4,F,Parda
14909,S,5,F,Parda
14910,S,1,F,Parda
14911,S,5,M,Preta
14913,N,6,F,Parda
14915,S,6,M,Parda
14918,N,1,M,Branca
14919,N,4,M,Branca
14920,N,2,M,Preta
14922,N,8,M,Preta
14924,N,1,F,Preta
14925,N,1,F,Preta
14928,N,2,F,Preta
14929,N,3,M,Preta
14930,S,9,M,Parda
14931,N,6,M,Preta
14932,N,6,M,Preta
14935,S,3,M,Preta
14936,N,1,M,Preta
14939,N,8,F,Branca
14942,N,5,M,Parda
14943,N,2,M,Parda
14944,N,2,M,Preta
14945,N,2,M,Preta
14946,N,1,M,Branca
14947,S,8,F,Parda
14949,N,2,M,Preta
14950,N,2,M,Preta
14951,N,2,M,Branca
14952,N,1,M,Preta
14953,N,1,M,Preta
14957,N,2,M,Preta
14961,N,4,F,Parda
14964,N,2,F,Preta
14967,N,6,M,Preta
14968,S,7,F,Preta
14972,S,1,M,Preta
14973,N,2,M,Preta
14975,N,1,M,Parda
14980,N,1,M,Preta
14985,N,4,F,Preta
14986,N,8,M,Parda
14987,N,2,M,Branca
14988,N,4,M,Branca
14992,N,1,F,Preta
14993,N,5,M,Parda
14994,N,5,F,Preta
14995,N,1,M,Branca
14997,S,8,M,Parda
15000,S,4,F,Preta
15002,N,5,F,Preta
15004,S,2,M,Preta
15005,N,6,F,Preta
15007,S,3,M,Branca
15008,N,4,M,Branca
15010,N,2,M,Preta
15011,S,8,M,Preta
15014,S,1,M,Preta
15015,S,6,M,Preta
15020,N,1,M,Preta
15022,N,2,M,Branca
15024,S,4,M,Preta
15025,N,2,M,Preta
15026,N,9,M,Preta
15029,S,4,M,Parda
15030,N,4,F,Parda
15032,N,4,M,Branca
15034,N,1,M,Preta
15035,N,1,M,Preta
15036,N,4,M,Preta
15037,N,1,M,Preta
15038,N,4,M,Branca
15039,N,3,M,Preta
15040,N,1,M,Branca
15041,N,8,M,Branca
15042,N,8,M,Branca
15044,N,8,M,Parda
15046,S,1,M,Preta
15049,N,4,M,Parda
15050,N,3,M,Parda
15052,N,1,M,Preta
15055,N,2,F,Parda
15056,S,2,F,Preta
15059,N,1,F,Preta
15060,N,1,M,Preta
15062,S,4,M,Parda
15063,N,8,M,Parda
15067,N,1,M,Parda
15068,N,4,M,Branca
15070,N,2,M,Parda
15072,N,6,M,Preta
15074,N,2,M,Preta
15076,N,5,M,Parda
15078,N,2,M,Parda
15079,N,2,M,Preta
15080,S,6,M,Preta
15081,N,1,M,Preta
15082,S,2,M,Preta
15083,S,6,M,Branca
15084,N,2,M,Preta
15085,N,1,M,Preta
15087,N,2,M,Parda
15088,N,8,M,Branca
15090,N,6,F,Preta
15093,N,2,F,Preta
15094,N,2,F,Preta
15095,N,1,F,Parda
15096,S,2,F,Preta
15099,N,2,M,Preta
15101,N,5,M,Preta
15102,N,4,M,Parda
15103,N,2,F,Preta
15104,S,1,M,Parda
15105,N,2,M,Preta
15106,N,2,M,Parda
15108,N,2,F,Preta
15109,N,1,F,Parda
15110,N,2,F,Preta
15111,N,1,F,Preta
15113,N,5,M,Preta
15114,N,4,M,Preta
15115,S,6,M,Preta
15116,S,8,M,Parda
