id,idade_ingresso,ano_ingresso,tempo_entre_conclusao_em_ingresso,carga_horaria,forma_ingresso,curso,ano_conclusao,situacao_matricula
790,26,2022,9,3390,SISU,Ciências Biológicas,0,Matriculado
792,20,2022,3,3016,Vestibular,Administração,0,Matriculado
793,18,2020,1,4007,SISU,Agronomia,0,Evadido
794,23,2018,4,3390,Transferência externa,Ciências Biológicas,0,Evadido
796,35,2020,17,3390,SISU,Ciências Biológicas,0,Evadido
797,37,2022,20,3283,Transferência externa,Educação Física,0,Matriculado
798,24,2018,7,3660,Vestibular,Engenharia de Produção,2022,Formado
800,20,2018,2,3016,Transferência externa,Administração,2021,Formado
802,20,2022,3,3016,SISU,Administração,0,Matriculado
805,19,2022,2,4007,Transferência externa,Agronomia,0,Matriculado
806,18,2021,1,3250,SISU,Física,0,Evadido
809,19,2020,1,4007,SISU,Agronomia,0,Matriculado
810,18,2019,0,3834,SISU,Engenharia de Alimentos,0,Evadido
818,20,2021,2,4007,Vestibular,Agronomia,0,Matriculado
819,19,2020,1,3834,SISU,Engenharia de Alimentos,0,Evadido
820,19,2018,1,3834,Vestibular,Engenharia de Alimentos,0,Evadido
821,19,2018,1,3875,Transferência externa,Zootecnia,0,Matriculado
825,20,2019,3,3834,Transferência externa,Engenharia de Alimentos,0,Matriculado
827,20,2018,3,4007,SISU,Agronomia,2022,Formado
832,18,2018,1,3834,SISU,Engenharia de Alimentos,0,Evadido
833,18,2018,1,3875,Transferência externa,Zootecnia,0,Matriculado
834,19,2019,1,4007,Vestibular,Agronomia,0,Evadido
835,22,2019,5,3660,Vestibular,Engenharia de Produção,0,Evadido
836,23,2020,6,3875,Vestibular,Zootecnia,0,Evadido
837,21,2020,1,4703,Vestibular,Medicina Veterinária,0,Matriculado
838,20,2019,1,3875,SISU,Zootecnia,0,Evadido
839,19,2020,2,3016,Vestibular,Administração,0,Evadido
840,20,2021,3,3616,Vestibular,Engenharia de Computação,0,Matriculado
841,28,2021,11,3016,Vestibular,Administração,0,Matriculado
845,19,2020,1,3390,Vestibular,Ciências Biológicas,0,Evadido
846,21,2022,4,3875,Transferência externa,Zootecnia,0,Matriculado
849,20,2019,2,3616,Transferência externa,Engenharia de Computação,0,Matriculado
850,19,2018,1,3660,SISU,Engenharia de Produção,0,Evadido
855,24,2018,6,3390,Vestibular,Ciências Biológicas,0,Matriculado
857,20,2018,2,3390,Vestibular,Ciências Biológicas,0,Evadido
858,22,2020,4,3250,Vestibular,Física,0,Matriculado
859,23,2021,5,3390,SISU,Ciências Biológicas,0,Evadido
860,23,2021,5,4703,Vestibular,Medicina Veterinária,0,Matriculado
862,26,2020,5,3660,SISU,Engenharia de Produção,0,Matriculado
863,19,2021,2,4007,Vestibular,Agronomia,0,Matriculado
864,18,2020,1,3390,SISU,Ciências Biológicas,0,Evadido
867,24,2021,7,3390,SISU,Ciências Biológicas,0,Evadido
871,21,2020,2,4007,Vestibular,Agronomia,0,Evadido
872,20,2019,1,3834,SISU,Engenharia de Alimentos,0,Evadido
873,22,2021,3,4703,Vestibular,Medicina Veterinária,0,Matriculado
874,19,2022,1,4007,SISU,Agronomia,0,Matriculado
875,18,2021,0,3250,SISU,Física,0,Evadido
883,20,2019,3,4273,Vestibular,Medicina Veterinária,0,Matriculado
885,21,2019,4,3250,SISU,Física,0,Matriculado
886,25,2021,8,4007,Transferência externa,Agronomia,0,Matriculado
887,23,2019,6,3390,Vestibular,Ciências Biológicas,0,Evadido
891,34,2021,16,3390,SISU,Ciências Biológicas,0,Evadido
892,35,2022,18,4703,Transferência externa,Medicina Veterinária,0,Evadido
896,23,2018,6,3660,Transferência externa,Engenharia de Produção,0,Evadido
899,19,2018,2,4373,Transferência externa,Medicina Veterinária,0,Matriculado
900,19,2018,0,3875,SISU,Zootecnia,0,Evadido
903,19,2018,2,4007,Transferência externa,Agronomia,0,Evadido
904,19,2018,0,3875,SISU,Zootecnia,0,Evadido
907,26,2019,6,3016,Vestibular,Administração,0,Matriculado
913,25,2022,8,3283,Vestibular,Educação Física,0,Matriculado
914,19,2019,1,3390,SISU,Ciências Biológicas,0,Evadido
915,19,2019,2,3250,Vestibular,Física,0,Evadido
918,20,2018,2,3616,Vestibular,Engenharia de Computação,0,Evadido
919,22,2020,4,3660,Transferência externa,Engenharia de Produção,0,Evadido
920,20,2018,3,3250,Vestibular,Física,0,Evadido
921,28,2020,11,4007,Vestibular,Agronomia,0,Evadido
922,26,2018,9,3390,SISU,Ciências Biológicas,0,Evadido
923,27,2019,10,3834,SISU,Engenharia de Alimentos,0,Evadido
924,26,2018,9,3250,Vestibular,Física,0,Evadido
925,30,2022,13,4703,Vestibular,Medicina Veterinária,0,Matriculado
926,26,2018,9,3875,Transferência externa,Zootecnia,0,Evadido
927,24,2018,5,3660,Vestibular,Engenharia de Produção,0,Evadido
929,22,2020,4,3016,Vestibular,Administração,0,Matriculado
930,20,2018,2,4007,SISU,Agronomia,0,Evadido
931,24,2020,6,4007,SISU,Agronomia,0,Matriculado
933,19,2018,2,3834,Vestibular,Engenharia de Alimentos,0,Evadido
934,20,2019,3,3834,SISU,Engenharia de Alimentos,0,Evadido
935,19,2018,2,3016,Vestibular,Administração,0,Evadido
936,19,2018,2,3660,Transferência externa,Engenharia de Produção,0,Matriculado
938,20,2018,3,3834,Vestibular,Engenharia de Alimentos,0,Evadido
939,20,2018,3,3875,Transferência externa,Zootecnia,0,Evadido
942,19,2022,1,3283,Vestibular,Educação Física,0,Matriculado
943,19,2022,2,3250,SISU,Física,0,Evadido
953,21,2020,2,4007,Vestibular,Agronomia,0,Matriculado
954,19,2018,0,3875,Vestibular,Zootecnia,0,Evadido
956,27,2022,9,3283,Vestibular,Educação Física,0,Matriculado
957,18,2021,1,3016,SISU,Administração,0,Evadido
958,19,2022,2,3660,SISU,Engenharia de Produção,0,Matriculado
961,18,2018,0,3834,SISU,Engenharia de Alimentos,0,Evadido
962,18,2018,0,3875,Transferência externa,Zootecnia,0,Matriculado
967,18,2020,3,3390,SISU,Ciências Biológicas,0,Evadido
968,20,2022,3,3875,Vestibular,Zootecnia,0,Evadido
971,20,2018,3,4007,SISU,Agronomia,2022,Formado
972,20,2018,3,3875,Vestibular,Zootecnia,0,Evadido
973,27,2018,9,3016,Vestibular,Administração,2021,Formado
975,21,2022,4,4703,Transferência externa,Medicina Veterinária,0,Matriculado
976,20,2021,3,3875,SISU,Zootecnia,0,Evadido
978,23,2019,6,3660,SISU,Engenharia de Produção,2022,Formado
983,24,2020,7,3660,Obtenção de novo título,Engenharia de Produção,0,Matriculado
985,21,2021,3,4007,Vestibular,Agronomia,0,Evadido
986,22,2022,4,3875,Transferência externa,Zootecnia,0,Evadido
987,21,2022,4,4007,Transferência externa,Agronomia,0,Matriculado
988,19,2020,1,3660,Vestibular,Engenharia de Produção,0,Evadido
989,19,2021,2,4007,Vestibular,Agronomia,0,Matriculado
990,18,2020,1,3660,SISU,Engenharia de Produção,0,Evadido
992,21,2019,2,3834,SISU,Engenharia de Alimentos,0,Evadido
993,22,2019,3,4007,Vestibular,Agronomia,0,Evadido
994,21,2018,2,3390,SISU,Ciências Biológicas,0,Evadido
996,19,2021,1,3390,SISU,Ciências Biológicas,0,Evadido
997,20,2022,2,4703,Vestibular,Medicina Veterinária,0,Evadido
998,21,2018,4,4373,SISU,Medicina Veterinária,0,Matriculado
1001,19,2018,2,4373,Vestibular,Medicina Veterinária,0,Matriculado
1010,29,2021,9,3250,SISU,Física,0,Matriculado
1013,22,2018,4,3016,SISU,Administração,0,Matriculado
1015,24,2020,6,3390,Obtenção de novo título,Ciências Biológicas,0,Evadido
1019,18,2021,0,3616,SISU,Engenharia de Computação,0,Evadido
1021,31,2018,13,3016,Vestibular,Administração,0,Evadido
1022,27,2021,10,3834,Obtenção de novo título,Engenharia de Alimentos,0,Evadido
1027,18,2020,1,3390,SISU,Ciências Biológicas,0,Evadido
1029,19,2020,1,3250,SISU,Física,0,Matriculado
1030,21,2018,6,3250,Vestibular,Física,0,Evadido
1033,19,2020,2,3616,SISU,Engenharia de Computação,0,Evadido
1034,19,2019,1,3250,SISU,Física,0,Evadido
1036,36,2018,18,4373,Vestibular,Medicina Veterinária,0,Matriculado
1038,20,2019,3,3834,SISU,Engenharia de Alimentos,0,Matriculado
1041,19,2019,1,3616,SISU,Engenharia de Computação,0,Matriculado
1042,19,2018,1,3660,Vestibular,Engenharia de Produção,0,Evadido
1043,26,2018,9,4007,SISU,Agronomia,2022,Formado
1044,18,2019,1,3390,SISU,Ciências Biológicas,0,Evadido
1046,22,2019,5,3016,SISU,Administração,0,Matriculado
1049,19,2022,1,3616,SISU,Engenharia de Computação,0,Matriculado
1052,21,2018,4,3660,Vestibular,Engenharia de Produção,2022,Formado
1054,24,2021,6,4007,SISU,Agronomia,0,Evadido
1055,18,2018,1,3875,SISU,Zootecnia,2022,Formado
1056,19,2021,1,3616,SISU,Engenharia de Computação,0,Evadido
1057,23,2022,5,3016,SISU,Administração,0,Matriculado
1058,19,2019,0,4007,Vestibular,Agronomia,0,Evadido
1060,18,2018,1,3616,SISU,Engenharia de Computação,0,Evadido
1062,18,2022,1,3875,SISU,Zootecnia,0,Evadido
1065,20,2021,2,3390,Vestibular,Ciências Biológicas,0,Evadido
1066,18,2020,1,3834,SISU,Engenharia de Alimentos,0,Matriculado
1068,28,2020,11,3390,SISU,Ciências Biológicas,0,Evadido
1070,18,2018,1,3016,SISU,Administração,2021,Formado
1071,18,2022,1,3660,SISU,Engenharia de Produção,0,Evadido
1072,32,2022,15,3875,SISU,Zootecnia,0,Evadido
1074,19,2018,0,3016,SISU,Administração,2022,Formado
1075,29,2019,11,3390,Vestibular,Ciências Biológicas,0,Matriculado
1077,24,2019,6,4273,SISU,Medicina Veterinária,0,Matriculado
1079,21,2018,4,4373,SISU,Medicina Veterinária,0,Matriculado
1080,19,2018,1,3834,SISU,Engenharia de Alimentos,0,Evadido
1081,18,2021,1,3660,Vestibular,Engenharia de Produção,0,Matriculado
1090,19,2020,1,4007,Vestibular,Agronomia,0,Matriculado
1093,27,2021,10,4007,Transferência externa,Agronomia,0,Matriculado
1095,18,2020,1,4703,SISU,Medicina Veterinária,0,Matriculado
1096,19,2019,2,4273,SISU,Medicina Veterinária,0,Evadido
1098,18,2019,1,3834,SISU,Engenharia de Alimentos,0,Matriculado
1100,20,2020,2,3834,Vestibular,Engenharia de Alimentos,0,Evadido
1101,19,2022,2,4703,Vestibular,Medicina Veterinária,0,Evadido
1105,18,2020,1,4703,SISU,Medicina Veterinária,0,Matriculado
1107,20,2022,1,3875,SISU,Zootecnia,0,Evadido
1108,18,2018,1,4373,SISU,Medicina Veterinária,0,Evadido
1109,22,2020,5,4007,Vestibular,Agronomia,0,Matriculado
1110,19,2022,1,3016,SISU,Administração,0,Matriculado
1116,19,2019,0,4273,Vestibular,Medicina Veterinária,0,Matriculado
1118,21,2018,3,3016,SISU,Administração,0,Matriculado
1120,19,2019,2,4273,SISU,Medicina Veterinária,0,Matriculado
1121,19,2020,1,3016,Vestibular,Administração,0,Evadido
1123,19,2019,1,3250,SISU,Física,0,Evadido
1125,20,2019,1,3875,SISU,Zootecnia,0,Matriculado
1126,21,2018,3,3875,SISU,Zootecnia,0,Evadido
1127,19,2022,1,4007,SISU,Agronomia,0,Evadido
1128,18,2019,1,4007,Vestibular,Agronomia,0,Matriculado
1131,18,2018,1,3660,Vestibular,Engenharia de Produção,0,Matriculado
1133,19,2022,1,3016,SISU,Administração,0,Matriculado
1140,20,2022,1,3390,SISU,Ciências Biológicas,0,Matriculado
1143,18,2019,0,3390,SISU,Ciências Biológicas,0,Evadido
1144,18,2018,0,4373,Vestibular,Medicina Veterinária,0,Matriculado
1145,24,2019,7,3390,SISU,Ciências Biológicas,0,Matriculado
1147,22,2022,4,4703,Vestibular,Medicina Veterinária,0,Matriculado
1149,19,2019,1,3016,SISU,Administração,0,Matriculado
1150,22,2020,4,3875,Vestibular,Zootecnia,0,Matriculado
1151,20,2020,2,3875,SISU,Zootecnia,0,Matriculado
1153,22,2022,4,4703,SISU,Medicina Veterinária,0,Matriculado
1157,19,2021,0,3834,SISU,Engenharia de Alimentos,0,Evadido
1158,20,2022,1,4007,Vestibular,Agronomia,0,Matriculado
1159,19,2021,1,3390,SISU,Ciências Biológicas,0,Evadido
1160,19,2022,0,3283,Vestibular,Educação Física,0,Evadido
1161,19,2022,1,3875,SISU,Zootecnia,0,Matriculado
1164,21,2022,1,4007,Vestibular,Agronomia,0,Matriculado
1165,20,2018,2,3875,SISU,Zootecnia,0,Evadido
1167,20,2022,1,3390,SISU,Ciências Biológicas,0,Evadido
1170,19,2018,2,3390,SISU,Ciências Biológicas,2022,Formado
1172,23,2018,2,3616,Vestibular,Engenharia de Computação,0,Evadido
1173,41,2018,6,3834,SISU,Engenharia de Alimentos,0,Evadido
1176,24,2021,6,3616,SISU,Engenharia de Computação,0,Matriculado
1177,22,2020,3,3016,SISU,Administração,0,Matriculado
1178,24,2019,7,3834,Vestibular,Engenharia de Alimentos,0,Evadido
1179,20,2021,2,3875,Vestibular,Zootecnia,0,Matriculado
1181,19,2020,1,3016,Vestibular,Administração,0,Evadido
1186,22,2020,7,4703,SISU,Medicina Veterinária,0,Matriculado
1187,44,2022,26,3283,SISU,Educação Física,0,Matriculado
1188,18,2022,1,3616,SISU,Engenharia de Computação,0,Matriculado
1189,18,2018,1,3250,SISU,Física,0,Evadido
1190,20,2022,3,3283,Vestibular,Educação Física,0,Matriculado
1196,19,2019,2,3834,SISU,Engenharia de Alimentos,0,Evadido
1197,20,2020,2,3016,Vestibular,Administração,0,Evadido
1199,20,2021,1,3016,Vestibular,Administração,0,Matriculado
1201,20,2020,2,3875,SISU,Zootecnia,0,Matriculado
1202,20,2022,3,4703,Vestibular,Medicina Veterinária,0,Evadido
1203,19,2018,1,3016,SISU,Administração,2021,Formado
1204,21,2022,4,3283,Vestibular,Educação Física,0,Matriculado
1205,18,2021,1,4007,SISU,Agronomia,0,Matriculado
1206,19,2022,1,3390,SISU,Ciências Biológicas,0,Matriculado
1208,21,2022,3,3875,Vestibular,Zootecnia,0,Matriculado
1211,22,2019,5,3016,Vestibular,Administração,0,Matriculado
1212,18,2022,0,3616,SISU,Engenharia de Computação,0,Matriculado
1213,23,2021,5,4007,SISU,Agronomia,0,Evadido
1216,34,2022,16,3283,SISU,Educação Física,0,Matriculado
1217,19,2022,1,3016,SISU,Administração,0,Matriculado
1218,29,2021,12,3016,Vestibular,Administração,0,Matriculado
1219,18,2018,1,3390,Vestibular,Ciências Biológicas,0,Evadido
1220,20,2019,3,3390,SISU,Ciências Biológicas,0,Matriculado
1222,21,2018,3,3834,SISU,Engenharia de Alimentos,0,Evadido
1224,18,2019,0,3616,Vestibular,Engenharia de Computação,0,Matriculado
1226,18,2019,0,3016,SISU,Administração,0,Matriculado
1230,19,2020,1,4703,SISU,Medicina Veterinária,0,Matriculado
1231,18,2019,1,3660,SISU,Engenharia de Produção,0,Evadido
1232,19,2019,2,3660,SISU,Engenharia de Produção,0,Matriculado
1233,21,2022,4,3875,Vestibular,Zootecnia,0,Matriculado
1235,19,2019,1,3390,SISU,Ciências Biológicas,0,Evadido
1237,18,2020,1,3616,Vestibular,Engenharia de Computação,0,Matriculado
1239,22,2022,1,4007,SISU,Agronomia,0,Matriculado
1240,20,2019,1,3016,Vestibular,Administração,0,Matriculado
1241,21,2022,3,3283,SISU,Educação Física,0,Evadido
1245,21,2021,3,3834,SISU,Engenharia de Alimentos,0,Evadido
1246,20,2018,1,4373,SISU,Medicina Veterinária,0,Matriculado
1249,19,2018,1,3390,Vestibular,Ciências Biológicas,0,Evadido
1251,19,2020,2,4703,SISU,Medicina Veterinária,0,Evadido
1255,20,2019,4,3390,SISU,Ciências Biológicas,0,Evadido
1258,19,2022,2,4703,SISU,Medicina Veterinária,0,Matriculado
1259,18,2022,1,3660,SISU,Engenharia de Produção,0,Evadido
1261,18,2018,1,3616,Vestibular,Engenharia de Computação,0,Matriculado
1262,20,2019,1,3616,SISU,Engenharia de Computação,0,Evadido
1263,18,2020,1,3875,SISU,Zootecnia,0,Matriculado
1264,18,2022,0,3283,Vestibular,Educação Física,0,Matriculado
1265,19,2018,2,3875,SISU,Zootecnia,0,Matriculado
1266,21,2019,3,3875,Vestibular,Zootecnia,0,Matriculado
1267,20,2018,1,4373,SISU,Medicina Veterinária,0,Evadido
1268,25,2022,7,3390,SISU,Ciências Biológicas,0,Evadido
1270,22,2022,4,3283,Vestibular,Educação Física,0,Evadido
1275,18,2019,1,3834,SISU,Engenharia de Alimentos,0,Matriculado
1276,19,2018,1,4007,SISU,Agronomia,0,Evadido
1279,24,2019,2,3875,Vestibular,Zootecnia,0,Matriculado
1280,20,2018,2,4373,Vestibular,Medicina Veterinária,0,Matriculado
1281,18,2022,0,4007,Vestibular,Agronomia,0,Matriculado
1282,19,2020,1,3660,SISU,Engenharia de Produção,0,Matriculado
1283,20,2020,1,3016,Vestibular,Administração,0,Evadido
1288,21,2022,3,3875,SISU,Zootecnia,0,Matriculado
1290,22,2018,5,3875,SISU,Zootecnia,0,Evadido
1291,22,2022,5,3390,SISU,Ciências Biológicas,0,Matriculado
1293,19,2018,2,3875,SISU,Zootecnia,0,Evadido
1295,19,2018,1,3834,Vestibular,Engenharia de Alimentos,0,Matriculado
1296,21,2022,3,4703,SISU,Medicina Veterinária,0,Matriculado
1297,20,2019,1,4273,Vestibular,Medicina Veterinária,0,Matriculado
1298,20,2019,3,4273,SISU,Medicina Veterinária,0,Matriculado
1299,19,2020,1,4703,Vestibular,Medicina Veterinária,0,Evadido
1301,19,2020,1,4703,Vestibular,Medicina Veterinária,0,Matriculado
1302,19,2019,1,3390,SISU,Ciências Biológicas,0,Evadido
1304,24,2021,7,3016,Vestibular,Administração,0,Matriculado
1306,26,2019,8,3660,SISU,Engenharia de Produção,0,Evadido
1307,23,2021,5,3016,SISU,Administração,0,Evadido
1311,20,2018,3,3616,Vestibular,Engenharia de Computação,0,Evadido
1313,34,2021,16,3016,Transferência externa,Administração,0,Matriculado
1314,19,2018,2,4007,Vestibular,Agronomia,2022,Formado
1316,20,2020,2,3660,Vestibular,Engenharia de Produção,0,Matriculado
1321,19,2019,0,3616,Vestibular,Engenharia de Computação,0,Matriculado
1322,19,2019,1,3834,Vestibular,Engenharia de Alimentos,0,Evadido
1327,19,2018,0,4007,Vestibular,Agronomia,0,Evadido
1328,21,2021,3,3875,SISU,Zootecnia,0,Matriculado
1329,19,2018,2,3660,Vestibular,Engenharia de Produção,0,Matriculado
1331,19,2018,1,3616,SISU,Engenharia de Computação,0,Evadido
1333,20,2021,0,4007,SISU,Agronomia,0,Evadido
1334,19,2022,2,4007,SISU,Agronomia,0,Matriculado
1337,18,2018,1,4007,SISU,Agronomia,0,Evadido
1339,25,2018,7,3016,Vestibular,Administração,0,Evadido
1340,22,2022,4,4703,Vestibular,Medicina Veterinária,0,Matriculado
1345,19,2019,1,3250,SISU,Física,0,Evadido
1347,26,2018,8,4373,SISU,Medicina Veterinária,0,Matriculado
1348,20,2022,0,3875,SISU,Zootecnia,0,Matriculado
1351,19,2018,2,3390,Vestibular,Ciências Biológicas,2022,Formado
1356,21,2021,3,3250,SISU,Física,0,Evadido
1360,18,2021,1,3834,SISU,Engenharia de Alimentos,0,Evadido
1361,18,2019,0,4007,SISU,Agronomia,0,Evadido
1362,24,2019,2,3390,SISU,Ciências Biológicas,0,Evadido
1363,19,2021,0,4007,Vestibular,Agronomia,0,Matriculado
1364,30,2019,12,3016,Vestibular,Administração,0,Matriculado
1366,20,2021,1,3660,SISU,Engenharia de Produção,0,Evadido
1368,19,2020,1,4007,Vestibular,Agronomia,0,Matriculado
1371,23,2019,5,4273,SISU,Medicina Veterinária,0,Matriculado
1373,18,2020,1,3390,Vestibular,Ciências Biológicas,0,Matriculado
1374,29,2018,12,3016,Obtenção de novo título,Administração,0,Evadido
1376,18,2021,1,3875,Vestibular,Zootecnia,0,Evadido
1377,22,2018,4,4373,Vestibular,Medicina Veterinária,0,Matriculado
1379,19,2018,1,3834,SISU,Engenharia de Alimentos,0,Evadido
1380,19,2022,1,4703,SISU,Medicina Veterinária,0,Matriculado
1384,18,2018,1,3390,Vestibular,Ciências Biológicas,0,Matriculado
1386,19,2018,1,3016,Transferência externa,Administração,0,Matriculado
1387,20,2018,3,3875,Vestibular,Zootecnia,2022,Formado
1389,19,2022,0,3875,SISU,Zootecnia,0,Matriculado
1390,19,2021,0,3616,Vestibular,Engenharia de Computação,0,Matriculado
1391,19,2020,1,3875,SISU,Zootecnia,0,Matriculado
1398,18,2020,1,4007,SISU,Agronomia,0,Matriculado
1399,19,2020,1,3016,Vestibular,Administração,0,Matriculado
1401,20,2019,2,3016,Vestibular,Administração,0,Matriculado
1402,27,2019,10,4007,Vestibular,Agronomia,0,Matriculado
1406,19,2021,0,3616,SISU,Engenharia de Computação,0,Matriculado
1407,19,2022,2,3875,Transferência externa,Zootecnia,0,Matriculado
1408,18,2020,1,3016,SISU,Administração,0,Evadido
1409,31,2018,12,4373,Vestibular,Medicina Veterinária,0,Matriculado
1410,35,2021,17,3390,Obtenção de novo título,Ciências Biológicas,0,Matriculado
1411,19,2022,2,4703,SISU,Medicina Veterinária,0,Evadido
1414,21,2020,3,3834,SISU,Engenharia de Alimentos,0,Evadido
1416,20,2019,1,4007,SISU,Agronomia,0,Evadido
1419,20,2019,2,3250,SISU,Física,0,Matriculado
1423,18,2020,1,4703,Vestibular,Medicina Veterinária,0,Matriculado
1430,23,2020,5,3250,SISU,Física,0,Matriculado
1433,24,2022,6,3016,SISU,Administração,0,Matriculado
1435,20,2022,1,3250,Vestibular,Física,0,Evadido
1436,18,2018,1,3016,SISU,Administração,2022,Formado
1437,18,2021,0,4007,SISU,Agronomia,0,Matriculado
1438,20,2022,3,4007,SISU,Agronomia,0,Evadido
1439,19,2018,1,3390,Vestibular,Ciências Biológicas,0,Matriculado
1440,20,2020,2,3616,SISU,Engenharia de Computação,0,Evadido
1442,21,2022,2,3616,SISU,Engenharia de Computação,0,Matriculado
1443,20,2019,2,3016,Vestibular,Administração,0,Matriculado
1447,18,2020,1,3660,SISU,Engenharia de Produção,0,Matriculado
1449,19,2018,1,4007,Vestibular,Agronomia,2022,Formado
1453,18,2021,1,4703,SISU,Medicina Veterinária,0,Matriculado
1455,18,2021,0,4007,Vestibular,Agronomia,0,Matriculado
1456,22,2020,5,3660,SISU,Engenharia de Produção,0,Evadido
1457,19,2018,1,3660,SISU,Engenharia de Produção,2022,Formado
1458,20,2020,1,3016,SISU,Administração,0,Evadido
1459,18,2020,1,3390,Vestibular,Ciências Biológicas,0,Matriculado
1465,27,2021,10,3660,Obtenção de novo título,Engenharia de Produção,0,Evadido
1467,19,2019,0,3016,SISU,Administração,0,Matriculado
1468,19,2018,0,3875,Vestibular,Zootecnia,0,Evadido
1469,18,2018,1,3834,SISU,Engenharia de Alimentos,0,Evadido
1470,19,2022,1,3875,SISU,Zootecnia,0,Matriculado
1475,28,2019,11,4273,Vestibular,Medicina Veterinária,0,Matriculado
1482,20,2020,1,3016,Vestibular,Administração,0,Matriculado
1483,21,2019,4,3834,Vestibular,Engenharia de Alimentos,0,Matriculado
