id,campus,curso,turno,ultima_avaliacao_mec,relacao_aluno_professor,perc_rfp_ate_1salmeio_curso,area_conhecimento,grau_academico
8711,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8713,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8714,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8716,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8719,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8722,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8724,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8727,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8733,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8736,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8737,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8738,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8740,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8744,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8747,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8750,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8751,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8753,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8755,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8757,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8758,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8759,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8760,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8762,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8764,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8765,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8769,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8770,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8772,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8774,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8775,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8776,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8777,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8780,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8781,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8782,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8786,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8792,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8794,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8797,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8798,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8800,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8803,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8805,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8807,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8809,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8810,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8812,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8817,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8818,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8824,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8825,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8827,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8830,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8831,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8832,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8835,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8841,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8844,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8845,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8846,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8847,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8849,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8850,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8851,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8852,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8853,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8857,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8860,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8861,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8863,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8866,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8868,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8869,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8870,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8872,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8873,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8875,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8881,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8884,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8885,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8886,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8888,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8889,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8890,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8893,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8894,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8896,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8897,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8898,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8899,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8904,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8905,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8906,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8907,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8910,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8911,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8912,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8913,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8915,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8916,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8917,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8918,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8920,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8921,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8924,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8925,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8926,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8928,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8930,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8932,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8935,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8937,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8938,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8940,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8941,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8942,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8943,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8944,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8945,Governador Valadares,Engenharia de Produção,Vespertino,3,6.70,79,Engenharias,Bacharelado
8946,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8948,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8950,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8952,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8955,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8962,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8964,Governador Valadares,Engenharia de Produção,Noturno,3,6.70,79,Engenharias,Bacharelado
8965,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8966,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8967,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8969,Governador Valadares,Engenharia Civil,Noturno,3,3.20,79,Engenharias,Bacharelado
8970,Governador Valadares,Gestão Ambiental,Noturno,4,2.20,85,Engenharias,Tecnológico
8972,Governador Valadares,Engenharia Ambiental e Sanitária,Integral,4,2.50,80,Engenharias,Bacharelado
8973,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8974,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8975,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8976,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8977,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8978,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8979,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8980,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8981,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8982,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8983,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8984,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8985,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8986,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8987,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8988,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8989,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8990,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8991,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8992,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8993,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8994,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8995,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8996,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8997,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8998,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
8999,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9000,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9001,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9002,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9003,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9004,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9005,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9006,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9007,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9008,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9009,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9010,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9011,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9012,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9013,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9014,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9015,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9016,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9017,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9018,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9019,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9020,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9021,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9022,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9023,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9024,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9025,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9026,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9027,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9028,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9029,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9030,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9031,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9032,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9033,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9034,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9035,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9036,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9037,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9038,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9039,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9040,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9041,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9042,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9043,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9044,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9045,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9046,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9047,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9048,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9049,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9050,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9051,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9052,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9053,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9054,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9055,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9056,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9057,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9058,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9059,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9060,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9061,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9062,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9063,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9064,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9065,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9066,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9067,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9068,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9069,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9070,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9071,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9072,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9073,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9074,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9075,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9076,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9077,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9078,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9079,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9080,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9081,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9082,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9083,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9084,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9085,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9086,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9087,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9088,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9089,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9090,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9091,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9092,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9093,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9094,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9095,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9096,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9097,Ibirité,Engenharia de Controle e Automação,Integral,4,4.20,34,Engenharias,Bacharelado
9098,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9099,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9100,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9101,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9102,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9103,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9104,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9105,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9106,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9107,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9108,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9109,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9110,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9111,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9112,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9113,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9114,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9115,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9116,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9117,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9118,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9119,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9120,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9121,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9122,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9123,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9124,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9125,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9126,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9127,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9128,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
9129,Ipatinga,Engenharia Elétrica,Integral ,3,12.60,65,Engenharias,Bacharelado
